user_availability_id,user_id,day_of_week,start_time,end_time,last_update_date
3526,U03725,SUNDAY,2024-12-05 17:27:45,2024-12-06 00:27:45,2024-12-06 00:27:45
3527,U03725,SATURDAY,2025-08-23 11:53:29,2025-08-23 15:53:29,2025-08-23 15:53:29
3528,U04793,MONDAY,2025-05-03 19:34:42,2025-05-04 00:34:42,2025-05-04 00:34:42
3529,U04793,SUNDAY,2025-11-29 16:11:28,2025-11-29 22:11:28,2025-11-29 22:11:28
3530,U04793,WEDNESDAY,2024-02-21 19:58:34,2024-02-21 23:58:34,2024-02-21 23:58:34
3531,U03438,WEDNESDAY,2024-12-01 18:24:53,2024-12-01 19:24:53,2024-12-01 19:24:53
3532,U03438,SATURDAY,2025-08-02 04:43:57,2025-08-02 10:43:57,2025-08-02 10:43:57
3533,U03438,SUNDAY,2025-03-27 15:50:40,2025-03-27 19:50:40,2025-03-27 19:50:40
3534,U03438,TUESDAY,2025-11-11 06:03:20,2025-11-11 14:03:20,2025-11-11 14:03:20
3535,U01721,MONDAY,2025-12-18 22:42:56,2025-12-19 00:42:56,2025-12-19 00:42:56
3536,U02113,MONDAY,2025-01-13 10:30:30,2025-01-13 17:30:30,2025-01-13 17:30:30
3537,U02113,SUNDAY,2025-05-17 02:08:54,2025-05-17 09:08:54,2025-05-17 09:08:54
3538,U02113,SATURDAY,2025-12-09 15:44:16,2025-12-09 23:44:16,2025-12-09 23:44:16
3539,U02113,TUESDAY,2024-04-27 03:20:40,2024-04-27 09:20:40,2024-04-27 09:20:40
3540,U02818,WEDNESDAY,2026-04-09 03:45:05,2026-04-09 06:45:05,2026-04-09 06:45:05
3541,U02818,MONDAY,2024-11-15 00:37:35,2024-11-15 03:37:35,2024-11-15 03:37:35
3542,U04590,MONDAY,2024-02-06 08:31:16,2024-02-06 10:31:16,2024-02-06 10:31:16
3543,U04590,TUESDAY,2025-06-16 06:00:26,2025-06-16 08:00:26,2025-06-16 08:00:26
3544,U04590,FRIDAY,2025-03-12 13:55:52,2025-03-12 18:55:52,2025-03-12 18:55:52
3545,U04590,THURSDAY,2026-02-22 13:33:15,2026-02-22 20:33:15,2026-02-22 20:33:15
3546,U04318,WEDNESDAY,2024-03-03 13:43:00,2024-03-03 18:43:00,2024-03-03 18:43:00
3547,U02475,FRIDAY,2025-04-03 08:06:48,2025-04-03 09:06:48,2025-04-03 09:06:48
3548,U00548,FRIDAY,2024-06-25 09:28:00,2024-06-25 10:28:00,2024-06-25 10:28:00
3549,U01634,SATURDAY,2026-03-07 21:07:51,2026-03-08 02:07:51,2026-03-08 02:07:51
3550,U01634,TUESDAY,2025-06-02 11:59:57,2025-06-02 19:59:57,2025-06-02 19:59:57
3551,U03490,TUESDAY,2024-12-06 21:16:54,2024-12-07 00:16:54,2024-12-07 00:16:54
3552,U03490,WEDNESDAY,2025-10-01 19:55:52,2025-10-02 03:55:52,2025-10-02 03:55:52
3553,U00239,WEDNESDAY,2025-07-14 17:46:34,2025-07-14 18:46:34,2025-07-14 18:46:34
3554,U00239,THURSDAY,2026-03-27 07:14:09,2026-03-27 12:14:09,2026-03-27 12:14:09
3555,U00239,FRIDAY,2026-02-22 14:36:13,2026-02-22 22:36:13,2026-02-22 22:36:13
3556,U04353,TUESDAY,2025-05-03 21:08:00,2025-05-04 05:08:00,2025-05-04 05:08:00
3557,U00539,WEDNESDAY,2025-11-02 07:23:47,2025-11-02 14:23:47,2025-11-02 14:23:47
3558,U00539,SUNDAY,2025-01-02 06:04:00,2025-01-02 08:04:00,2025-01-02 08:04:00
3559,U00539,FRIDAY,2024-08-11 22:48:10,2024-08-12 05:48:10,2024-08-12 05:48:10
3560,U00539,SATURDAY,2025-11-03 21:59:48,2025-11-03 23:59:48,2025-11-03 23:59:48
3561,U04819,SUNDAY,2026-04-04 17:06:36,2026-04-04 19:06:36,2026-04-04 19:06:36
3562,U04819,TUESDAY,2025-09-10 04:26:42,2025-09-10 05:26:42,2025-09-10 05:26:42
3563,U04819,FRIDAY,2026-01-01 19:44:44,2026-01-02 01:44:44,2026-01-02 01:44:44
3564,U04819,WEDNESDAY,2025-12-22 20:48:11,2025-12-22 23:48:11,2025-12-22 23:48:11
3565,U04726,FRIDAY,2024-02-25 16:38:52,2024-02-25 20:38:52,2024-02-25 20:38:52
3566,U03198,FRIDAY,2024-01-26 05:03:13,2024-01-26 13:03:13,2024-01-26 13:03:13
3567,U03198,TUESDAY,2024-12-10 17:20:32,2024-12-11 00:20:32,2024-12-11 00:20:32
3568,U03198,MONDAY,2024-03-25 14:29:20,2024-03-25 22:29:20,2024-03-25 22:29:20
3569,U01779,TUESDAY,2025-10-27 10:42:00,2025-10-27 16:42:00,2025-10-27 16:42:00
3570,U01779,SATURDAY,2025-11-13 00:47:37,2025-11-13 06:47:37,2025-11-13 06:47:37
3571,U03287,SATURDAY,2026-04-05 15:25:29,2026-04-05 18:25:29,2026-04-05 18:25:29
3572,U03053,TUESDAY,2024-09-06 07:30:49,2024-09-06 13:30:49,2024-09-06 13:30:49
3573,U03053,THURSDAY,2024-10-30 07:48:01,2024-10-30 08:48:01,2024-10-30 08:48:01
3574,U03822,SUNDAY,2024-07-21 18:11:53,2024-07-22 02:11:53,2024-07-22 02:11:53
3575,U03822,THURSDAY,2024-08-21 10:05:58,2024-08-21 17:05:58,2024-08-21 17:05:58
3576,U01120,TUESDAY,2024-06-29 23:55:26,2024-06-30 01:55:26,2024-06-30 01:55:26
3577,U01120,FRIDAY,2024-08-04 12:02:22,2024-08-04 15:02:22,2024-08-04 15:02:22
3578,U01120,MONDAY,2025-05-20 11:04:20,2025-05-20 16:04:20,2025-05-20 16:04:20
3579,U02178,MONDAY,2024-12-26 08:16:19,2024-12-26 11:16:19,2024-12-26 11:16:19
3580,U03703,SATURDAY,2025-10-07 09:45:46,2025-10-07 13:45:46,2025-10-07 13:45:46
3581,U03703,SUNDAY,2025-01-15 16:18:54,2025-01-15 20:18:54,2025-01-15 20:18:54
3582,U03703,FRIDAY,2025-01-11 17:16:22,2025-01-12 01:16:22,2025-01-12 01:16:22
3583,U02763,WEDNESDAY,2024-07-31 14:45:54,2024-07-31 20:45:54,2024-07-31 20:45:54
3584,U02763,THURSDAY,2026-03-18 17:32:51,2026-03-18 22:32:51,2026-03-18 22:32:51
3585,U02763,SATURDAY,2025-02-22 12:44:44,2025-02-22 17:44:44,2025-02-22 17:44:44
3586,U04218,THURSDAY,2024-11-20 15:06:25,2024-11-20 16:06:25,2024-11-20 16:06:25
3587,U01448,MONDAY,2025-05-17 14:49:12,2025-05-17 17:49:12,2025-05-17 17:49:12
3588,U04372,FRIDAY,2025-10-13 12:21:56,2025-10-13 16:21:56,2025-10-13 16:21:56
3589,U04740,FRIDAY,2024-08-19 02:10:45,2024-08-19 03:10:45,2024-08-19 03:10:45
3590,U04740,MONDAY,2024-01-07 16:04:01,2024-01-07 20:04:01,2024-01-07 20:04:01
3591,U04740,TUESDAY,2025-12-14 19:13:09,2025-12-15 01:13:09,2025-12-15 01:13:09
3592,U00019,SATURDAY,2025-02-17 13:35:20,2025-02-17 21:35:20,2025-02-17 21:35:20
3593,U00019,THURSDAY,2024-10-03 14:30:56,2024-10-03 19:30:56,2024-10-03 19:30:56
3594,U02563,THURSDAY,2024-04-09 01:09:00,2024-04-09 02:09:00,2024-04-09 02:09:00
3595,U02563,FRIDAY,2025-12-24 18:33:55,2025-12-24 19:33:55,2025-12-24 19:33:55
3596,U03455,TUESDAY,2024-07-10 10:17:54,2024-07-10 16:17:54,2024-07-10 16:17:54
3597,U00300,THURSDAY,2026-02-20 19:30:18,2026-02-20 23:30:18,2026-02-20 23:30:18
3598,U00300,TUESDAY,2025-05-23 18:26:04,2025-05-23 19:26:04,2025-05-23 19:26:04
3599,U00235,SATURDAY,2024-03-01 14:55:49,2024-03-01 21:55:49,2024-03-01 21:55:49
3600,U00235,FRIDAY,2025-05-07 22:53:47,2025-05-08 01:53:47,2025-05-08 01:53:47
3601,U00235,TUESDAY,2024-07-04 12:14:50,2024-07-04 13:14:50,2024-07-04 13:14:50
3602,U02639,MONDAY,2024-02-13 02:43:00,2024-02-13 03:43:00,2024-02-13 03:43:00
3603,U02639,THURSDAY,2024-06-19 10:30:06,2024-06-19 13:30:06,2024-06-19 13:30:06
3604,U02639,SUNDAY,2024-06-15 15:01:47,2024-06-15 16:01:47,2024-06-15 16:01:47
3605,U02639,WEDNESDAY,2025-11-22 10:22:56,2025-11-22 14:22:56,2025-11-22 14:22:56
3606,U03124,SUNDAY,2025-04-08 04:14:57,2025-04-08 10:14:57,2025-04-08 10:14:57
3607,U03124,THURSDAY,2024-06-16 08:59:46,2024-06-16 15:59:46,2024-06-16 15:59:46
3608,U03124,MONDAY,2024-06-06 07:59:54,2024-06-06 11:59:54,2024-06-06 11:59:54
3609,U03124,SATURDAY,2024-06-17 15:20:50,2024-06-17 23:20:50,2024-06-17 23:20:50
3610,U04273,THURSDAY,2025-01-26 21:37:22,2025-01-27 03:37:22,2025-01-27 03:37:22
3611,U04273,FRIDAY,2024-01-18 04:52:03,2024-01-18 12:52:03,2024-01-18 12:52:03
3612,U03023,FRIDAY,2024-01-26 11:52:12,2024-01-26 15:52:12,2024-01-26 15:52:12
3613,U04628,MONDAY,2024-02-18 04:36:54,2024-02-18 12:36:54,2024-02-18 12:36:54
3614,U04628,TUESDAY,2024-06-12 16:16:14,2024-06-12 22:16:14,2024-06-12 22:16:14
3615,U04628,THURSDAY,2025-05-05 15:01:14,2025-05-05 17:01:14,2025-05-05 17:01:14
3616,U01107,FRIDAY,2024-01-24 08:42:29,2024-01-24 14:42:29,2024-01-24 14:42:29
3617,U01107,SUNDAY,2025-10-06 12:57:40,2025-10-06 17:57:40,2025-10-06 17:57:40
3618,U01107,WEDNESDAY,2025-04-22 23:12:33,2025-04-23 07:12:33,2025-04-23 07:12:33
3619,U03763,MONDAY,2024-09-25 14:34:30,2024-09-25 16:34:30,2024-09-25 16:34:30
3620,U02602,MONDAY,2024-05-17 20:20:55,2024-05-18 00:20:55,2024-05-18 00:20:55
3621,U02602,SUNDAY,2025-08-02 00:04:11,2025-08-02 08:04:11,2025-08-02 08:04:11
3622,U02602,WEDNESDAY,2024-09-18 01:00:59,2024-09-18 03:00:59,2024-09-18 03:00:59
3623,U02602,SATURDAY,2026-01-06 00:43:06,2026-01-06 02:43:06,2026-01-06 02:43:06
3624,U03558,MONDAY,2025-08-12 09:51:45,2025-08-12 14:51:45,2025-08-12 14:51:45
3625,U03558,SUNDAY,2024-11-06 02:52:56,2024-11-06 03:52:56,2024-11-06 03:52:56
3626,U03558,TUESDAY,2025-11-20 04:26:43,2025-11-20 10:26:43,2025-11-20 10:26:43
3627,U03821,MONDAY,2024-05-07 12:26:56,2024-05-07 16:26:56,2024-05-07 16:26:56
3628,U03821,SUNDAY,2026-03-25 15:54:09,2026-03-25 23:54:09,2026-03-25 23:54:09
3629,U03474,THURSDAY,2024-07-07 06:13:18,2024-07-07 11:13:18,2024-07-07 11:13:18
3630,U03474,MONDAY,2024-09-10 09:31:49,2024-09-10 17:31:49,2024-09-10 17:31:49
3631,U01612,WEDNESDAY,2025-11-27 01:16:33,2025-11-27 05:16:33,2025-11-27 05:16:33
3632,U01612,FRIDAY,2024-12-03 16:31:14,2024-12-03 19:31:14,2024-12-03 19:31:14
3633,U04593,SUNDAY,2025-01-27 07:57:03,2025-01-27 14:57:03,2025-01-27 14:57:03
3634,U04593,WEDNESDAY,2025-10-25 01:05:06,2025-10-25 09:05:06,2025-10-25 09:05:06
3635,U00967,THURSDAY,2025-10-04 10:33:17,2025-10-04 11:33:17,2025-10-04 11:33:17
3636,U00967,SUNDAY,2026-02-02 14:00:06,2026-02-02 15:00:06,2026-02-02 15:00:06
3637,U00967,SATURDAY,2026-02-03 23:24:35,2026-02-04 05:24:35,2026-02-04 05:24:35
3638,U02834,SUNDAY,2025-10-25 06:49:00,2025-10-25 07:49:00,2025-10-25 07:49:00
3639,U04747,FRIDAY,2024-05-21 13:59:05,2024-05-21 17:59:05,2024-05-21 17:59:05
3640,U03537,THURSDAY,2025-10-29 07:14:49,2025-10-29 14:14:49,2025-10-29 14:14:49
3641,U03537,SUNDAY,2024-06-02 14:04:09,2024-06-02 21:04:09,2024-06-02 21:04:09
3642,U01795,SATURDAY,2025-11-17 21:06:06,2025-11-17 23:06:06,2025-11-17 23:06:06
3643,U01795,THURSDAY,2025-07-14 12:23:16,2025-07-14 19:23:16,2025-07-14 19:23:16
3644,U01795,FRIDAY,2024-08-02 12:55:15,2024-08-02 16:55:15,2024-08-02 16:55:15
3645,U00533,TUESDAY,2025-07-25 09:36:02,2025-07-25 13:36:02,2025-07-25 13:36:02
3646,U04026,WEDNESDAY,2024-07-09 07:59:44,2024-07-09 14:59:44,2024-07-09 14:59:44
3647,U03589,MONDAY,2025-01-01 05:04:04,2025-01-01 09:04:04,2025-01-01 09:04:04
3648,U03589,FRIDAY,2024-04-10 19:03:47,2024-04-11 03:03:47,2024-04-11 03:03:47
3649,U03589,TUESDAY,2024-01-17 06:39:49,2024-01-17 12:39:49,2024-01-17 12:39:49
3650,U03589,SATURDAY,2025-11-01 09:09:49,2025-11-01 13:09:49,2025-11-01 13:09:49
3651,U03182,FRIDAY,2024-09-26 16:11:00,2024-09-26 22:11:00,2024-09-26 22:11:00
3652,U03182,MONDAY,2025-01-13 14:44:04,2025-01-13 16:44:04,2025-01-13 16:44:04
3653,U03172,MONDAY,2026-01-26 13:30:51,2026-01-26 16:30:51,2026-01-26 16:30:51
3654,U03172,SUNDAY,2024-12-05 04:17:12,2024-12-05 10:17:12,2024-12-05 10:17:12
3655,U03172,FRIDAY,2024-04-13 23:11:12,2024-04-14 01:11:12,2024-04-14 01:11:12
3656,U02106,MONDAY,2024-12-04 16:41:52,2024-12-04 23:41:52,2024-12-04 23:41:52
3657,U02106,TUESDAY,2025-11-17 17:37:07,2025-11-17 23:37:07,2025-11-17 23:37:07
3658,U02106,THURSDAY,2025-07-30 20:19:57,2025-07-31 03:19:57,2025-07-31 03:19:57
3659,U02106,SUNDAY,2025-09-06 23:32:42,2025-09-07 01:32:42,2025-09-07 01:32:42
3660,U00593,SATURDAY,2025-08-25 10:19:48,2025-08-25 16:19:48,2025-08-25 16:19:48
3661,U00593,TUESDAY,2025-03-14 07:28:01,2025-03-14 14:28:01,2025-03-14 14:28:01
3662,U01874,MONDAY,2025-06-29 03:59:40,2025-06-29 06:59:40,2025-06-29 06:59:40
3663,U00515,SATURDAY,2024-09-10 00:00:10,2024-09-10 05:00:10,2024-09-10 05:00:10
3664,U00515,THURSDAY,2026-04-03 14:01:16,2026-04-03 22:01:16,2026-04-03 22:01:16
3665,U00515,FRIDAY,2024-07-23 13:48:55,2024-07-23 16:48:55,2024-07-23 16:48:55
3666,U02813,WEDNESDAY,2024-10-28 05:22:46,2024-10-28 12:22:46,2024-10-28 12:22:46
3667,U02813,SATURDAY,2024-07-13 13:38:10,2024-07-13 19:38:10,2024-07-13 19:38:10
3668,U02813,SUNDAY,2024-03-15 11:39:59,2024-03-15 15:39:59,2024-03-15 15:39:59
3669,U01651,TUESDAY,2025-06-30 09:03:19,2025-06-30 10:03:19,2025-06-30 10:03:19
3670,U01651,SATURDAY,2026-03-13 14:08:59,2026-03-13 16:08:59,2026-03-13 16:08:59
3671,U02461,SATURDAY,2025-04-05 02:08:56,2025-04-05 05:08:56,2025-04-05 05:08:56
3672,U02461,FRIDAY,2024-03-04 13:29:04,2024-03-04 20:29:04,2024-03-04 20:29:04
3673,U02461,TUESDAY,2024-07-02 20:44:49,2024-07-02 23:44:49,2024-07-02 23:44:49
3674,U03945,THURSDAY,2024-09-14 15:57:26,2024-09-14 17:57:26,2024-09-14 17:57:26
3675,U03945,WEDNESDAY,2024-02-20 08:50:33,2024-02-20 10:50:33,2024-02-20 10:50:33
3676,U04460,WEDNESDAY,2024-10-14 08:17:48,2024-10-14 16:17:48,2024-10-14 16:17:48
3677,U04460,TUESDAY,2024-01-06 17:12:35,2024-01-06 21:12:35,2024-01-06 21:12:35
3678,U00317,MONDAY,2025-06-05 13:00:06,2025-06-05 14:00:06,2025-06-05 14:00:06
3679,U00317,SUNDAY,2026-01-16 19:05:02,2026-01-16 21:05:02,2026-01-16 21:05:02
3680,U00317,SATURDAY,2024-04-10 09:09:39,2024-04-10 14:09:39,2024-04-10 14:09:39
3681,U02855,SUNDAY,2026-02-07 00:41:41,2026-02-07 07:41:41,2026-02-07 07:41:41
3682,U02855,SATURDAY,2025-09-14 09:35:51,2025-09-14 12:35:51,2025-09-14 12:35:51
3683,U02855,THURSDAY,2024-03-29 13:14:39,2024-03-29 17:14:39,2024-03-29 17:14:39
3684,U04147,FRIDAY,2024-02-23 10:15:41,2024-02-23 13:15:41,2024-02-23 13:15:41
3685,U04147,WEDNESDAY,2024-08-15 14:58:04,2024-08-15 15:58:04,2024-08-15 15:58:04
3686,U04147,SUNDAY,2024-12-30 13:46:05,2024-12-30 21:46:05,2024-12-30 21:46:05
3687,U04147,MONDAY,2026-02-03 14:30:36,2026-02-03 17:30:36,2026-02-03 17:30:36
3688,U04801,WEDNESDAY,2025-05-17 00:14:01,2025-05-17 03:14:01,2025-05-17 03:14:01
3689,U04801,SUNDAY,2024-06-29 09:19:19,2024-06-29 15:19:19,2024-06-29 15:19:19
3690,U03069,TUESDAY,2024-12-19 08:15:47,2024-12-19 13:15:47,2024-12-19 13:15:47
3691,U03069,MONDAY,2025-08-13 12:43:49,2025-08-13 16:43:49,2025-08-13 16:43:49
3692,U03069,THURSDAY,2024-12-15 16:56:04,2024-12-15 21:56:04,2024-12-15 21:56:04
3693,U01221,WEDNESDAY,2025-05-09 11:43:29,2025-05-09 18:43:29,2025-05-09 18:43:29
3694,U01221,FRIDAY,2025-01-17 15:44:25,2025-01-17 20:44:25,2025-01-17 20:44:25
3695,U01221,THURSDAY,2024-04-22 00:21:32,2024-04-22 02:21:32,2024-04-22 02:21:32
3696,U01221,SUNDAY,2024-06-04 02:12:42,2024-06-04 05:12:42,2024-06-04 05:12:42
3697,U01004,SATURDAY,2025-01-04 15:28:28,2025-01-04 20:28:28,2025-01-04 20:28:28
3698,U02669,TUESDAY,2024-04-07 19:54:22,2024-04-08 00:54:22,2024-04-08 00:54:22
3699,U02669,WEDNESDAY,2024-08-05 14:20:32,2024-08-05 17:20:32,2024-08-05 17:20:32
3700,U02669,SUNDAY,2024-08-23 07:05:51,2024-08-23 11:05:51,2024-08-23 11:05:51
3701,U02201,MONDAY,2024-03-18 16:25:20,2024-03-18 22:25:20,2024-03-18 22:25:20
3702,U02707,MONDAY,2024-12-18 07:13:00,2024-12-18 09:13:00,2024-12-18 09:13:00
3703,U02707,THURSDAY,2024-12-07 06:31:47,2024-12-07 11:31:47,2024-12-07 11:31:47
3704,U02707,SATURDAY,2025-08-23 10:42:09,2025-08-23 15:42:09,2025-08-23 15:42:09
3705,U02707,SUNDAY,2024-12-28 00:19:16,2024-12-28 01:19:16,2024-12-28 01:19:16
3706,U03544,SATURDAY,2025-07-12 20:19:22,2025-07-13 04:19:22,2025-07-13 04:19:22
3707,U01641,MONDAY,2025-11-06 18:02:03,2025-11-07 02:02:03,2025-11-07 02:02:03
3708,U01641,THURSDAY,2026-03-31 05:01:27,2026-03-31 13:01:27,2026-03-31 13:01:27
3709,U02431,SATURDAY,2026-02-09 04:25:47,2026-02-09 06:25:47,2026-02-09 06:25:47
3710,U02431,SUNDAY,2025-10-25 21:24:47,2025-10-26 03:24:47,2025-10-26 03:24:47
3711,U00393,THURSDAY,2026-02-01 01:00:04,2026-02-01 02:00:04,2026-02-01 02:00:04
3712,U03227,MONDAY,2025-01-04 19:41:16,2025-01-05 03:41:16,2025-01-05 03:41:16
3713,U03227,WEDNESDAY,2025-11-11 23:30:56,2025-11-12 02:30:56,2025-11-12 02:30:56
3714,U03227,TUESDAY,2025-02-12 00:27:36,2025-02-12 01:27:36,2025-02-12 01:27:36
3715,U03227,FRIDAY,2026-04-09 10:54:02,2026-04-09 18:54:02,2026-04-09 18:54:02
3716,U04148,TUESDAY,2024-06-11 16:08:39,2024-06-11 20:08:39,2024-06-11 20:08:39
3717,U04148,MONDAY,2024-03-12 03:23:07,2024-03-12 04:23:07,2024-03-12 04:23:07
3718,U03009,SUNDAY,2025-07-31 21:35:40,2025-07-31 23:35:40,2025-07-31 23:35:40
3719,U03009,THURSDAY,2026-03-19 11:53:21,2026-03-19 15:53:21,2026-03-19 15:53:21
3720,U04103,SATURDAY,2025-10-27 01:36:05,2025-10-27 02:36:05,2025-10-27 02:36:05
3721,U04103,TUESDAY,2026-01-18 02:32:35,2026-01-18 04:32:35,2026-01-18 04:32:35
3722,U04103,THURSDAY,2026-04-14 08:53:16,2026-04-14 10:53:16,2026-04-14 10:53:16
3723,U02768,TUESDAY,2025-10-14 18:47:53,2025-10-15 02:47:53,2025-10-15 02:47:53
3724,U02768,WEDNESDAY,2024-12-18 05:05:07,2024-12-18 07:05:07,2024-12-18 07:05:07
3725,U03974,THURSDAY,2024-08-29 05:03:56,2024-08-29 11:03:56,2024-08-29 11:03:56
3726,U04458,WEDNESDAY,2025-09-28 05:55:46,2025-09-28 13:55:46,2025-09-28 13:55:46
3727,U04458,THURSDAY,2025-12-08 21:52:06,2025-12-09 05:52:06,2025-12-09 05:52:06
3728,U00572,FRIDAY,2025-02-13 07:29:56,2025-02-13 10:29:56,2025-02-13 10:29:56
3729,U00572,MONDAY,2024-01-21 01:45:43,2024-01-21 07:45:43,2024-01-21 07:45:43
3730,U00572,THURSDAY,2024-08-29 13:04:23,2024-08-29 15:04:23,2024-08-29 15:04:23
3731,U00572,TUESDAY,2025-08-18 08:21:09,2025-08-18 09:21:09,2025-08-18 09:21:09
3732,U01393,WEDNESDAY,2026-01-23 09:59:18,2026-01-23 12:59:18,2026-01-23 12:59:18
3733,U01393,SATURDAY,2025-12-29 16:16:19,2025-12-29 19:16:19,2025-12-29 19:16:19
3734,U01393,SUNDAY,2025-04-30 05:55:44,2025-04-30 06:55:44,2025-04-30 06:55:44
3735,U04014,SUNDAY,2025-02-16 18:07:34,2025-02-17 01:07:34,2025-02-17 01:07:34
3736,U04014,TUESDAY,2026-03-01 21:06:17,2026-03-02 01:06:17,2026-03-02 01:06:17
3737,U03764,SUNDAY,2025-03-14 14:38:32,2025-03-14 22:38:32,2025-03-14 22:38:32
3738,U03764,MONDAY,2026-03-06 09:10:48,2026-03-06 13:10:48,2026-03-06 13:10:48
3739,U03764,THURSDAY,2026-02-11 22:35:27,2026-02-12 06:35:27,2026-02-12 06:35:27
3740,U00901,SUNDAY,2024-10-16 07:55:33,2024-10-16 13:55:33,2024-10-16 13:55:33
3741,U00901,WEDNESDAY,2025-03-21 19:38:29,2025-03-22 02:38:29,2025-03-22 02:38:29
3742,U00901,FRIDAY,2024-08-31 02:05:52,2024-08-31 03:05:52,2024-08-31 03:05:52
3743,U00901,TUESDAY,2025-10-09 20:12:39,2025-10-10 03:12:39,2025-10-10 03:12:39
3744,U02483,MONDAY,2026-01-22 06:46:15,2026-01-22 07:46:15,2026-01-22 07:46:15
3745,U02483,TUESDAY,2025-10-07 07:19:00,2025-10-07 13:19:00,2025-10-07 13:19:00
3746,U02483,SATURDAY,2025-03-22 16:55:29,2025-03-22 18:55:29,2025-03-22 18:55:29
3747,U04697,MONDAY,2024-12-01 06:02:18,2024-12-01 12:02:18,2024-12-01 12:02:18
3748,U02608,SATURDAY,2026-02-25 17:18:40,2026-02-25 19:18:40,2026-02-25 19:18:40
3749,U02608,WEDNESDAY,2024-09-11 06:53:09,2024-09-11 14:53:09,2024-09-11 14:53:09
3750,U01819,SUNDAY,2025-04-23 08:08:10,2025-04-23 09:08:10,2025-04-23 09:08:10
3751,U01819,THURSDAY,2025-06-09 07:40:56,2025-06-09 14:40:56,2025-06-09 14:40:56
3752,U02325,THURSDAY,2026-02-21 05:28:36,2026-02-21 08:28:36,2026-02-21 08:28:36
3753,U02325,FRIDAY,2024-10-02 04:14:28,2024-10-02 07:14:28,2024-10-02 07:14:28
3754,U02325,SATURDAY,2024-07-20 10:06:31,2024-07-20 11:06:31,2024-07-20 11:06:31
3755,U04714,WEDNESDAY,2024-05-13 16:30:40,2024-05-13 18:30:40,2024-05-13 18:30:40
3756,U04714,SATURDAY,2025-03-16 17:16:47,2025-03-16 23:16:47,2025-03-16 23:16:47
3757,U02558,SUNDAY,2024-12-26 14:50:28,2024-12-26 20:50:28,2024-12-26 20:50:28
3758,U02558,THURSDAY,2024-11-22 21:05:00,2024-11-22 23:05:00,2024-11-22 23:05:00
3759,U02558,SATURDAY,2025-02-23 05:11:44,2025-02-23 09:11:44,2025-02-23 09:11:44
3760,U02558,WEDNESDAY,2026-02-08 06:11:00,2026-02-08 08:11:00,2026-02-08 08:11:00
3761,U03129,FRIDAY,2024-05-05 22:00:25,2024-05-06 04:00:25,2024-05-06 04:00:25
3762,U03129,WEDNESDAY,2025-09-19 12:29:50,2025-09-19 15:29:50,2025-09-19 15:29:50
3763,U00638,FRIDAY,2025-01-16 19:32:51,2025-01-17 03:32:51,2025-01-17 03:32:51
3764,U00638,WEDNESDAY,2025-12-16 07:23:52,2025-12-16 14:23:52,2025-12-16 14:23:52
3765,U00638,SUNDAY,2024-04-23 07:50:33,2024-04-23 09:50:33,2024-04-23 09:50:33
3766,U01833,FRIDAY,2025-05-01 12:44:10,2025-05-01 17:44:10,2025-05-01 17:44:10
3767,U01833,SUNDAY,2025-08-16 19:53:28,2025-08-16 20:53:28,2025-08-16 20:53:28
3768,U01833,WEDNESDAY,2025-10-13 13:36:03,2025-10-13 17:36:03,2025-10-13 17:36:03
3769,U01833,SATURDAY,2026-02-10 05:58:24,2026-02-10 06:58:24,2026-02-10 06:58:24
3770,U00751,MONDAY,2025-05-19 10:18:24,2025-05-19 17:18:24,2025-05-19 17:18:24
3771,U00751,SATURDAY,2025-07-09 09:04:00,2025-07-09 17:04:00,2025-07-09 17:04:00
3772,U00751,WEDNESDAY,2025-02-12 03:15:53,2025-02-12 07:15:53,2025-02-12 07:15:53
3773,U00751,TUESDAY,2026-01-29 11:17:27,2026-01-29 18:17:27,2026-01-29 18:17:27
3774,U02513,MONDAY,2025-01-04 10:00:01,2025-01-04 18:00:01,2025-01-04 18:00:01
3775,U02513,THURSDAY,2025-05-07 00:04:17,2025-05-07 05:04:17,2025-05-07 05:04:17
3776,U02513,WEDNESDAY,2025-10-31 06:57:40,2025-10-31 07:57:40,2025-10-31 07:57:40
3777,U02513,TUESDAY,2025-01-04 19:12:20,2025-01-05 02:12:20,2025-01-05 02:12:20
3778,U04433,THURSDAY,2026-01-05 07:28:33,2026-01-05 14:28:33,2026-01-05 14:28:33
3779,U04433,FRIDAY,2024-12-24 16:31:55,2024-12-24 22:31:55,2024-12-24 22:31:55
3780,U00003,FRIDAY,2025-12-16 00:57:18,2025-12-16 03:57:18,2025-12-16 03:57:18
3781,U00003,WEDNESDAY,2025-01-01 18:36:01,2025-01-02 00:36:01,2025-01-02 00:36:01
3782,U00436,THURSDAY,2024-07-29 08:24:50,2024-07-29 16:24:50,2024-07-29 16:24:50
3783,U00436,WEDNESDAY,2024-11-29 14:36:23,2024-11-29 22:36:23,2024-11-29 22:36:23
3784,U00436,TUESDAY,2024-07-20 17:41:39,2024-07-20 23:41:39,2024-07-20 23:41:39
3785,U04520,SUNDAY,2026-02-10 17:24:57,2026-02-10 22:24:57,2026-02-10 22:24:57
3786,U02610,MONDAY,2025-01-11 02:54:38,2025-01-11 05:54:38,2025-01-11 05:54:38
3787,U02610,SATURDAY,2025-02-19 10:37:35,2025-02-19 16:37:35,2025-02-19 16:37:35
