user_notification_preferences_id,user_id,channel_id,preference
9020,U01093,4,DISABLED
9021,U02008,1,ENABLED
9022,U02008,2,DISABLED
9023,U02008,3,DISABLED
9024,U02008,4,DISABLED
9025,U04715,1,DISABLED
9026,U04715,2,ENABLED
9027,U04715,3,DISABLED
9028,U04715,4,DISABLED
9029,U00291,1,ENABLED
9030,U00291,2,ENABLED
9031,U00291,3,DISABLED
9032,U00291,4,DISABLED
9033,U01868,1,DISABLED
9034,U01868,2,ENABLED
9035,U01868,3,ENABLED
9036,U01868,4,DISABLED
9037,U03179,1,ENABLED
9038,U03179,2,ENABLED
9039,U03179,3,DISABLED
9040,U03179,4,DISABLED
9041,U03925,1,ENABLED
9042,U03925,2,DISABLED
9043,U03925,3,ENABLED
9044,U03925,4,DISABLED
9045,U04535,1,ENABLED
9046,U04535,2,ENABLED
9047,U04535,3,ENABLED
9048,U04535,4,DISABLED
9049,U01069,1,ENABLED
9050,U01069,2,ENABLED
9051,U01069,3,DISABLED
9052,U01069,4,ENABLED
9053,U03258,1,ENABLED
9054,U03258,2,DISABLED
9055,U03258,3,ENABLED
9056,U03258,4,DISABLED
9057,U02223,1,ENABLED
9058,U02223,2,ENABLED
9059,U02223,3,ENABLED
9060,U02223,4,ENABLED
9061,U02877,1,DISABLED
9062,U02877,2,DISABLED
9063,U02877,3,ENABLED
9064,U02877,4,DISABLED
9065,U01808,1,ENABLED
9066,U01808,2,ENABLED
9067,U01808,3,ENABLED
9068,U01808,4,ENABLED
9069,U00111,1,ENABLED
9070,U00111,2,ENABLED
9071,U00111,3,ENABLED
9072,U00111,4,ENABLED
9073,U04238,1,ENABLED
9074,U04238,2,ENABLED
9075,U04238,3,DISABLED
9076,U04238,4,DISABLED
9077,U01886,1,ENABLED
9078,U01886,2,ENABLED
9079,U01886,3,DISABLED
9080,U01886,4,ENABLED
9081,U03262,1,ENABLED
9082,U03262,2,DISABLED
9083,U03262,3,ENABLED
9084,U03262,4,ENABLED
9085,U03148,1,DISABLED
9086,U03148,2,ENABLED
9087,U03148,3,ENABLED
9088,U03148,4,DISABLED
9089,U00710,1,DISABLED
9090,U00710,2,DISABLED
9091,U00710,3,DISABLED
9092,U00710,4,DISABLED
9093,U03038,1,ENABLED
9094,U03038,2,ENABLED
9095,U03038,3,ENABLED
9096,U03038,4,ENABLED
9097,U01821,1,ENABLED
9098,U01821,2,DISABLED
9099,U01821,3,DISABLED
9100,U01821,4,ENABLED
9101,U03646,1,DISABLED
9102,U03646,2,ENABLED
9103,U03646,3,DISABLED
9104,U03646,4,ENABLED
9105,U03052,1,ENABLED
9106,U03052,2,DISABLED
9107,U03052,3,ENABLED
9108,U03052,4,ENABLED
9109,U04637,1,ENABLED
9110,U04637,2,ENABLED
9111,U04637,3,DISABLED
9112,U04637,4,ENABLED
9113,U01357,1,DISABLED
9114,U01357,2,ENABLED
9115,U01357,3,ENABLED
9116,U01357,4,ENABLED
9117,U04163,1,ENABLED
9118,U04163,2,DISABLED
9119,U04163,3,ENABLED
9120,U04163,4,DISABLED
9121,U00458,1,DISABLED
9122,U00458,2,DISABLED
9123,U00458,3,DISABLED
9124,U00458,4,DISABLED
9125,U04321,1,DISABLED
9126,U04321,2,ENABLED
9127,U04321,3,DISABLED
9128,U04321,4,ENABLED
9129,U00831,1,DISABLED
9130,U00831,2,ENABLED
9131,U00831,3,DISABLED
9132,U00831,4,DISABLED
9133,U00290,1,ENABLED
9134,U00290,2,DISABLED
9135,U00290,3,DISABLED
9136,U00290,4,DISABLED
9137,U03931,1,DISABLED
9138,U03931,2,DISABLED
9139,U03931,3,DISABLED
9140,U03931,4,DISABLED
9141,U00771,1,ENABLED
9142,U00771,2,DISABLED
9143,U00771,3,DISABLED
9144,U00771,4,ENABLED
9145,U04770,1,DISABLED
9146,U04770,2,ENABLED
9147,U04770,3,DISABLED
9148,U04770,4,ENABLED
9149,U04109,1,DISABLED
9150,U04109,2,ENABLED
9151,U04109,3,DISABLED
9152,U04109,4,ENABLED
9153,U00462,1,ENABLED
9154,U00462,2,DISABLED
9155,U00462,3,ENABLED
9156,U00462,4,ENABLED
9157,U00404,1,ENABLED
9158,U00404,2,DISABLED
9159,U00404,3,DISABLED
9160,U00404,4,ENABLED
9161,U02441,1,ENABLED
9162,U02441,2,ENABLED
9163,U02441,3,DISABLED
9164,U02441,4,DISABLED
9165,U03888,1,ENABLED
9166,U03888,2,ENABLED
9167,U03888,3,DISABLED
9168,U03888,4,DISABLED
9169,U03767,1,ENABLED
9170,U03767,2,ENABLED
9171,U03767,3,ENABLED
9172,U03767,4,ENABLED
9173,U03171,1,DISABLED
9174,U03171,2,DISABLED
9175,U03171,3,DISABLED
9176,U03171,4,DISABLED
9177,U00114,1,DISABLED
9178,U00114,2,ENABLED
9179,U00114,3,DISABLED
9180,U00114,4,ENABLED
9181,U00469,1,DISABLED
9182,U00469,2,DISABLED
9183,U00469,3,ENABLED
9184,U00469,4,DISABLED
9185,U02435,1,DISABLED
9186,U02435,2,DISABLED
9187,U02435,3,DISABLED
9188,U02435,4,ENABLED
9189,U03188,1,ENABLED
9190,U03188,2,ENABLED
9191,U03188,3,ENABLED
9192,U03188,4,ENABLED
9193,U01965,1,DISABLED
9194,U01965,2,ENABLED
9195,U01965,3,ENABLED
9196,U01965,4,DISABLED
9197,U04684,1,ENABLED
9198,U04684,2,DISABLED
9199,U04684,3,DISABLED
9200,U04684,4,DISABLED
9201,U02379,1,ENABLED
9202,U02379,2,ENABLED
9203,U02379,3,DISABLED
9204,U02379,4,DISABLED
9205,U04908,1,ENABLED
9206,U04908,2,DISABLED
9207,U04908,3,DISABLED
9208,U04908,4,DISABLED
9209,U03022,1,ENABLED
9210,U03022,2,DISABLED
9211,U03022,3,DISABLED
9212,U03022,4,ENABLED
9213,U02121,1,DISABLED
9214,U02121,2,DISABLED
9215,U02121,3,ENABLED
9216,U02121,4,DISABLED
9217,U02053,1,ENABLED
9218,U02053,2,DISABLED
9219,U02053,3,ENABLED
9220,U02053,4,ENABLED
9221,U00231,1,DISABLED
9222,U00231,2,DISABLED
9223,U00231,3,ENABLED
9224,U00231,4,DISABLED
9225,U02338,1,ENABLED
9226,U02338,2,DISABLED
9227,U02338,3,ENABLED
9228,U02338,4,ENABLED
9229,U01860,1,ENABLED
9230,U01860,2,ENABLED
9231,U01860,3,ENABLED
9232,U01860,4,DISABLED
9233,U04277,1,ENABLED
9234,U04277,2,DISABLED
9235,U04277,3,ENABLED
9236,U04277,4,DISABLED
9237,U03967,1,ENABLED
9238,U03967,2,DISABLED
9239,U03967,3,DISABLED
9240,U03967,4,DISABLED
9241,U04068,1,DISABLED
9242,U04068,2,ENABLED
9243,U04068,3,DISABLED
9244,U04068,4,DISABLED
9245,U03613,1,DISABLED
9246,U03613,2,DISABLED
9247,U03613,3,DISABLED
9248,U03613,4,ENABLED
9249,U01775,1,DISABLED
9250,U01775,2,ENABLED
9251,U01775,3,ENABLED
9252,U01775,4,DISABLED
9253,U01669,1,ENABLED
9254,U01669,2,DISABLED
9255,U01669,3,ENABLED
9256,U01669,4,DISABLED
9257,U04381,1,ENABLED
9258,U04381,2,ENABLED
9259,U04381,3,DISABLED
9260,U04381,4,DISABLED
9261,U03497,1,ENABLED
9262,U03497,2,ENABLED
9263,U03497,3,DISABLED
9264,U03497,4,DISABLED
9265,U02383,1,DISABLED
9266,U02383,2,ENABLED
9267,U02383,3,DISABLED
9268,U02383,4,DISABLED
9269,U04833,1,ENABLED
9270,U04833,2,ENABLED
9271,U04833,3,ENABLED
9272,U04833,4,ENABLED
9273,U01145,1,DISABLED
9274,U01145,2,ENABLED
9275,U01145,3,DISABLED
9276,U01145,4,DISABLED
9277,U00689,1,DISABLED
9278,U00689,2,ENABLED
9279,U00689,3,ENABLED
9280,U00689,4,ENABLED
9281,U00840,1,DISABLED
9282,U00840,2,ENABLED
9283,U00840,3,ENABLED
9284,U00840,4,DISABLED
9285,U00922,1,ENABLED
9286,U00922,2,DISABLED
9287,U00922,3,DISABLED
9288,U00922,4,DISABLED
9289,U03416,1,DISABLED
9290,U03416,2,DISABLED
9291,U03416,3,DISABLED
9292,U03416,4,DISABLED
9293,U01811,1,ENABLED
9294,U01811,2,DISABLED
9295,U01811,3,DISABLED
9296,U01811,4,ENABLED
9297,U04113,1,DISABLED
9298,U04113,2,ENABLED
9299,U04113,3,ENABLED
9300,U04113,4,ENABLED
9301,U03962,1,ENABLED
9302,U03962,2,DISABLED
9303,U03962,3,DISABLED
9304,U03962,4,DISABLED
9305,U04898,1,ENABLED
9306,U04898,2,ENABLED
9307,U04898,3,DISABLED
9308,U04898,4,ENABLED
9309,U02177,1,ENABLED
9310,U02177,2,DISABLED
9311,U02177,3,ENABLED
9312,U02177,4,DISABLED
9313,U04120,1,DISABLED
9314,U04120,2,ENABLED
9315,U04120,3,ENABLED
9316,U04120,4,DISABLED
9317,U00439,1,DISABLED
9318,U00439,2,ENABLED
9319,U00439,3,ENABLED
9320,U00439,4,DISABLED
9321,U02985,1,DISABLED
9322,U02985,2,DISABLED
9323,U02985,3,DISABLED
9324,U02985,4,ENABLED
9325,U01553,1,DISABLED
9326,U01553,2,DISABLED
9327,U01553,3,ENABLED
9328,U01553,4,DISABLED
9329,U02284,1,ENABLED
9330,U02284,2,ENABLED
9331,U02284,3,ENABLED
9332,U02284,4,ENABLED
9333,U01473,1,ENABLED
9334,U01473,2,ENABLED
9335,U01473,3,ENABLED
9336,U01473,4,ENABLED
9337,U00123,1,ENABLED
9338,U00123,2,DISABLED
9339,U00123,3,DISABLED
9340,U00123,4,DISABLED
9341,U00654,1,ENABLED
9342,U00654,2,DISABLED
9343,U00654,3,DISABLED
9344,U00654,4,ENABLED
9345,U00673,1,DISABLED
9346,U00673,2,DISABLED
9347,U00673,3,DISABLED
9348,U00673,4,DISABLED
9349,U04711,1,DISABLED
9350,U04711,2,DISABLED
9351,U04711,3,DISABLED
9352,U04711,4,DISABLED
9353,U01269,1,ENABLED
9354,U01269,2,DISABLED
9355,U01269,3,ENABLED
9356,U01269,4,DISABLED
9357,U02301,1,ENABLED
9358,U02301,2,ENABLED
9359,U02301,3,DISABLED
9360,U02301,4,ENABLED
9361,U01600,1,ENABLED
9362,U01600,2,DISABLED
9363,U01600,3,DISABLED
9364,U01600,4,ENABLED
9365,U01995,1,DISABLED
9366,U01995,2,DISABLED
9367,U01995,3,DISABLED
9368,U01995,4,DISABLED
9369,U01258,1,ENABLED
9370,U01258,2,ENABLED
9371,U01258,3,ENABLED
9372,U01258,4,DISABLED
9373,U03917,1,ENABLED
9374,U03917,2,DISABLED
9375,U03917,3,ENABLED
9376,U03917,4,ENABLED
9377,U01446,1,ENABLED
9378,U01446,2,DISABLED
9379,U01446,3,ENABLED
9380,U01446,4,DISABLED
9381,U01912,1,DISABLED
9382,U01912,2,ENABLED
9383,U01912,3,DISABLED
9384,U01912,4,ENABLED
9385,U02820,1,ENABLED
9386,U02820,2,ENABLED
9387,U02820,3,DISABLED
9388,U02820,4,ENABLED
9389,U00003,1,ENABLED
9390,U00003,2,ENABLED
9391,U00003,3,ENABLED
9392,U00003,4,ENABLED
9393,U04297,1,ENABLED
9394,U04297,2,ENABLED
9395,U04297,3,ENABLED
9396,U04297,4,ENABLED
9397,U04869,1,ENABLED
9398,U04869,2,DISABLED
9399,U04869,3,DISABLED
9400,U04869,4,DISABLED
9401,U01080,1,DISABLED
9402,U01080,2,ENABLED
9403,U01080,3,DISABLED
9404,U01080,4,ENABLED
9405,U03690,1,ENABLED
9406,U03690,2,DISABLED
9407,U03690,3,DISABLED
9408,U03690,4,ENABLED
9409,U02990,1,DISABLED
9410,U02990,2,DISABLED
9411,U02990,3,DISABLED
9412,U02990,4,DISABLED
9413,U00867,1,DISABLED
9414,U00867,2,DISABLED
9415,U00867,3,DISABLED
9416,U00867,4,DISABLED
9417,U03973,1,ENABLED
9418,U03973,2,DISABLED
9419,U03973,3,ENABLED
9420,U03973,4,ENABLED
9421,U02201,1,ENABLED
9422,U02201,2,ENABLED
9423,U02201,3,DISABLED
9424,U02201,4,ENABLED
9425,U04755,1,DISABLED
9426,U04755,2,DISABLED
9427,U04755,3,DISABLED
9428,U04755,4,DISABLED
9429,U01415,1,ENABLED
9430,U01415,2,DISABLED
9431,U01415,3,ENABLED
9432,U01415,4,DISABLED
9433,U00431,1,ENABLED
9434,U00431,2,DISABLED
9435,U00431,3,DISABLED
9436,U00431,4,ENABLED
9437,U04203,1,DISABLED
9438,U04203,2,DISABLED
9439,U04203,3,DISABLED
9440,U04203,4,ENABLED
9441,U02364,1,DISABLED
9442,U02364,2,DISABLED
9443,U02364,3,ENABLED
9444,U02364,4,ENABLED
9445,U04200,1,ENABLED
9446,U04200,2,DISABLED
9447,U04200,3,ENABLED
9448,U04200,4,DISABLED
9449,U01893,1,ENABLED
9450,U01893,2,DISABLED
9451,U01893,3,DISABLED
9452,U01893,4,DISABLED
9453,U02218,1,DISABLED
9454,U02218,2,ENABLED
9455,U02218,3,DISABLED
9456,U02218,4,ENABLED
9457,U01542,1,ENABLED
9458,U01542,2,DISABLED
9459,U01542,3,DISABLED
9460,U01542,4,DISABLED
9461,U01087,1,ENABLED
9462,U01087,2,DISABLED
9463,U01087,3,ENABLED
9464,U01087,4,ENABLED
9465,U03735,1,ENABLED
9466,U03735,2,DISABLED
9467,U03735,3,DISABLED
9468,U03735,4,DISABLED
9469,U03834,1,ENABLED
9470,U03834,2,DISABLED
9471,U03834,3,DISABLED
9472,U03834,4,DISABLED
9473,U04422,1,DISABLED
9474,U04422,2,ENABLED
9475,U04422,3,ENABLED
9476,U04422,4,DISABLED
9477,U01367,1,ENABLED
9478,U01367,2,DISABLED
9479,U01367,3,DISABLED
9480,U01367,4,ENABLED
9481,U00457,1,ENABLED
9482,U00457,2,ENABLED
9483,U00457,3,ENABLED
9484,U00457,4,ENABLED
9485,U00828,1,DISABLED
9486,U00828,2,ENABLED
9487,U00828,3,ENABLED
9488,U00828,4,DISABLED
9489,U03095,1,ENABLED
9490,U03095,2,DISABLED
9491,U03095,3,DISABLED
9492,U03095,4,DISABLED
9493,U02016,1,DISABLED
9494,U02016,2,DISABLED
9495,U02016,3,ENABLED
9496,U02016,4,ENABLED
9497,U00018,1,DISABLED
9498,U00018,2,DISABLED
9499,U00018,3,DISABLED
9500,U00018,4,DISABLED
9501,U00365,1,ENABLED
9502,U00365,2,DISABLED
9503,U00365,3,DISABLED
9504,U00365,4,DISABLED
9505,U00794,1,DISABLED
9506,U00794,2,DISABLED
9507,U00794,3,ENABLED
9508,U00794,4,DISABLED
9509,U00973,1,DISABLED
9510,U00973,2,DISABLED
9511,U00973,3,DISABLED
9512,U00973,4,ENABLED
9513,U02974,1,DISABLED
9514,U02974,2,DISABLED
9515,U02974,3,DISABLED
9516,U02974,4,ENABLED
9517,U01620,1,ENABLED
9518,U01620,2,DISABLED
9519,U01620,3,DISABLED
9520,U01620,4,ENABLED
9521,U02599,1,DISABLED
9522,U02599,2,ENABLED
9523,U02599,3,ENABLED
9524,U02599,4,ENABLED
9525,U03373,1,DISABLED
9526,U03373,2,DISABLED
9527,U03373,3,DISABLED
9528,U03373,4,ENABLED
9529,U03249,1,DISABLED
9530,U03249,2,DISABLED
9531,U03249,3,DISABLED
9532,U03249,4,ENABLED
9533,U03770,1,ENABLED
9534,U03770,2,DISABLED
9535,U03770,3,ENABLED
9536,U03770,4,ENABLED
9537,U02824,1,ENABLED
9538,U02824,2,ENABLED
9539,U02824,3,DISABLED
9540,U02824,4,ENABLED
9541,U03913,1,ENABLED
9542,U03913,2,DISABLED
9543,U03913,3,DISABLED
9544,U03913,4,DISABLED
9545,U02593,1,ENABLED
9546,U02593,2,ENABLED
9547,U02593,3,DISABLED
9548,U02593,4,DISABLED
9549,U02971,1,ENABLED
9550,U02971,2,DISABLED
9551,U02971,3,ENABLED
9552,U02971,4,DISABLED
9553,U03358,1,ENABLED
9554,U03358,2,DISABLED
9555,U03358,3,DISABLED
9556,U03358,4,DISABLED
9557,U03634,1,DISABLED
9558,U03634,2,DISABLED
9559,U03634,3,DISABLED
9560,U03634,4,DISABLED
9561,U00120,1,DISABLED
9562,U00120,2,DISABLED
9563,U00120,3,ENABLED
9564,U00120,4,DISABLED
9565,U02772,1,ENABLED
9566,U02772,2,DISABLED
9567,U02772,3,DISABLED
9568,U02772,4,ENABLED
9569,U02550,1,DISABLED
9570,U02550,2,ENABLED
9571,U02550,3,ENABLED
9572,U02550,4,DISABLED
9573,U01453,1,ENABLED
9574,U01453,2,DISABLED
9575,U01453,3,ENABLED
9576,U01453,4,DISABLED
9577,U02508,1,ENABLED
9578,U02508,2,DISABLED
9579,U02508,3,ENABLED
9580,U02508,4,DISABLED
9581,U00584,1,ENABLED
9582,U00584,2,ENABLED
9583,U00584,3,ENABLED
9584,U00584,4,DISABLED
9585,U03335,1,DISABLED
9586,U03335,2,ENABLED
9587,U03335,3,ENABLED
9588,U03335,4,ENABLED
9589,U01654,1,ENABLED
9590,U01654,2,ENABLED
9591,U01654,3,DISABLED
9592,U01654,4,ENABLED
9593,U03927,1,DISABLED
9594,U03927,2,DISABLED
9595,U03927,3,ENABLED
9596,U03927,4,ENABLED
9597,U02746,1,ENABLED
9598,U02746,2,ENABLED
9599,U02746,3,ENABLED
9600,U02746,4,ENABLED
9601,U02210,1,DISABLED
9602,U02210,2,DISABLED
9603,U02210,3,ENABLED
9604,U02210,4,DISABLED
9605,U00692,1,ENABLED
9606,U00692,2,ENABLED
9607,U00692,3,DISABLED
9608,U00692,4,DISABLED
9609,U00251,1,ENABLED
9610,U00251,2,DISABLED
9611,U00251,3,DISABLED
9612,U00251,4,DISABLED
9613,U04981,1,DISABLED
9614,U04981,2,DISABLED
9615,U04981,3,ENABLED
9616,U04981,4,ENABLED
9617,U01861,1,DISABLED
9618,U01861,2,ENABLED
9619,U01861,3,ENABLED
9620,U01861,4,DISABLED
9621,U01410,1,DISABLED
9622,U01410,2,DISABLED
9623,U01410,3,ENABLED
9624,U01410,4,DISABLED
9625,U03928,1,DISABLED
9626,U03928,2,ENABLED
9627,U03928,3,DISABLED
9628,U03928,4,ENABLED
9629,U02291,1,DISABLED
9630,U02291,2,DISABLED
9631,U02291,3,ENABLED
9632,U02291,4,DISABLED
9633,U01979,1,ENABLED
9634,U01979,2,DISABLED
9635,U01979,3,DISABLED
9636,U01979,4,ENABLED
9637,U01392,1,ENABLED
9638,U01392,2,ENABLED
9639,U01392,3,DISABLED
9640,U01392,4,DISABLED
9641,U01185,1,ENABLED
9642,U01185,2,ENABLED
9643,U01185,3,DISABLED
9644,U01185,4,DISABLED
9645,U02398,1,DISABLED
9646,U02398,2,DISABLED
9647,U02398,3,DISABLED
9648,U02398,4,ENABLED
9649,U00964,1,DISABLED
9650,U00964,2,ENABLED
9651,U00964,3,ENABLED
9652,U00964,4,DISABLED
9653,U03252,1,DISABLED
9654,U03252,2,ENABLED
9655,U03252,3,DISABLED
9656,U03252,4,ENABLED
9657,U03450,1,ENABLED
9658,U03450,2,ENABLED
9659,U03450,3,ENABLED
9660,U03450,4,ENABLED
9661,U04986,1,ENABLED
9662,U04986,2,DISABLED
9663,U04986,3,DISABLED
9664,U04986,4,DISABLED
9665,U01299,1,ENABLED
9666,U01299,2,DISABLED
9667,U01299,3,DISABLED
9668,U01299,4,DISABLED
9669,U01261,1,DISABLED
9670,U01261,2,ENABLED
9671,U01261,3,DISABLED
9672,U01261,4,ENABLED
9673,U01036,1,ENABLED
9674,U01036,2,DISABLED
9675,U01036,3,ENABLED
9676,U01036,4,DISABLED
9677,U04158,1,ENABLED
9678,U04158,2,DISABLED
9679,U04158,3,DISABLED
9680,U04158,4,ENABLED
9681,U04758,1,DISABLED
9682,U04758,2,DISABLED
9683,U04758,3,ENABLED
9684,U04758,4,ENABLED
9685,U01249,1,ENABLED
9686,U01249,2,DISABLED
9687,U01249,3,DISABLED
9688,U01249,4,DISABLED
9689,U04117,1,ENABLED
9690,U04117,2,ENABLED
9691,U04117,3,DISABLED
9692,U04117,4,DISABLED
9693,U01099,1,ENABLED
9694,U01099,2,DISABLED
9695,U01099,3,DISABLED
9696,U01099,4,DISABLED
9697,U00432,1,DISABLED
9698,U00432,2,ENABLED
9699,U00432,3,DISABLED
9700,U00432,4,DISABLED
9701,U04315,1,ENABLED
9702,U04315,2,DISABLED
9703,U04315,3,ENABLED
9704,U04315,4,DISABLED
9705,U03502,1,ENABLED
9706,U03502,2,ENABLED
9707,U03502,3,ENABLED
9708,U03502,4,ENABLED
9709,U01903,1,DISABLED
9710,U01903,2,ENABLED
9711,U01903,3,ENABLED
9712,U01903,4,ENABLED
9713,U03886,1,DISABLED
9714,U03886,2,DISABLED
9715,U03886,3,DISABLED
9716,U03886,4,DISABLED
9717,U02314,1,DISABLED
9718,U02314,2,ENABLED
9719,U02314,3,ENABLED
9720,U02314,4,ENABLED
9721,U01958,1,ENABLED
9722,U01958,2,ENABLED
9723,U01958,3,DISABLED
9724,U01958,4,DISABLED
9725,U04521,1,ENABLED
9726,U04521,2,DISABLED
9727,U04521,3,ENABLED
9728,U04521,4,ENABLED
9729,U04716,1,DISABLED
9730,U04716,2,ENABLED
9731,U04716,3,DISABLED
9732,U04716,4,DISABLED
9733,U03985,1,DISABLED
9734,U03985,2,ENABLED
9735,U03985,3,ENABLED
9736,U03985,4,ENABLED
9737,U02150,1,DISABLED
9738,U02150,2,ENABLED
9739,U02150,3,DISABLED
9740,U02150,4,ENABLED
9741,U02689,1,DISABLED
9742,U02689,2,ENABLED
9743,U02689,3,DISABLED
9744,U02689,4,DISABLED
9745,U03535,1,ENABLED
9746,U03535,2,ENABLED
9747,U03535,3,DISABLED
9748,U03535,4,DISABLED
9749,U03135,1,DISABLED
9750,U03135,2,ENABLED
9751,U03135,3,ENABLED
9752,U03135,4,DISABLED
9753,U00498,1,DISABLED
9754,U00498,2,DISABLED
9755,U00498,3,DISABLED
9756,U00498,4,ENABLED
9757,U02740,1,ENABLED
9758,U02740,2,ENABLED
9759,U02740,3,ENABLED
9760,U02740,4,DISABLED
9761,U02631,1,ENABLED
9762,U02631,2,DISABLED
9763,U02631,3,ENABLED
9764,U02631,4,DISABLED
9765,U01848,1,ENABLED
9766,U01848,2,ENABLED
9767,U01848,3,ENABLED
9768,U01848,4,ENABLED
9769,U03849,1,DISABLED
9770,U03849,2,DISABLED
9771,U03849,3,ENABLED
9772,U03849,4,ENABLED
9773,U04094,1,ENABLED
9774,U04094,2,DISABLED
9775,U04094,3,ENABLED
9776,U04094,4,ENABLED
9777,U02482,1,ENABLED
9778,U02482,2,ENABLED
9779,U02482,3,ENABLED
9780,U02482,4,ENABLED
9781,U02319,1,ENABLED
9782,U02319,2,ENABLED
9783,U02319,3,ENABLED
9784,U02319,4,ENABLED
9785,U03155,1,ENABLED
9786,U03155,2,DISABLED
9787,U03155,3,DISABLED
9788,U03155,4,DISABLED
9789,U03708,1,DISABLED
9790,U03708,2,ENABLED
9791,U03708,3,DISABLED
9792,U03708,4,ENABLED
9793,U02258,1,ENABLED
9794,U02258,2,DISABLED
9795,U02258,3,DISABLED
9796,U02258,4,ENABLED
9797,U03137,1,DISABLED
9798,U03137,2,DISABLED
9799,U03137,3,DISABLED
9800,U03137,4,ENABLED
9801,U00079,1,DISABLED
9802,U00079,2,DISABLED
9803,U00079,3,ENABLED
9804,U00079,4,ENABLED
9805,U00348,1,ENABLED
9806,U00348,2,DISABLED
9807,U00348,3,ENABLED
9808,U00348,4,ENABLED
9809,U04620,1,DISABLED
9810,U04620,2,DISABLED
9811,U04620,3,ENABLED
9812,U04620,4,DISABLED
9813,U03301,1,ENABLED
9814,U03301,2,ENABLED
9815,U03301,3,ENABLED
9816,U03301,4,ENABLED
9817,U04852,1,ENABLED
9818,U04852,2,DISABLED
9819,U04852,3,ENABLED
9820,U04852,4,DISABLED
9821,U00666,1,DISABLED
9822,U00666,2,DISABLED
9823,U00666,3,DISABLED
9824,U00666,4,ENABLED
9825,U01094,1,DISABLED
9826,U01094,2,DISABLED
9827,U01094,3,DISABLED
9828,U01094,4,DISABLED
9829,U04425,1,ENABLED
9830,U04425,2,ENABLED
9831,U04425,3,DISABLED
9832,U04425,4,DISABLED
9833,U04045,1,ENABLED
9834,U04045,2,ENABLED
9835,U04045,3,DISABLED
9836,U04045,4,DISABLED
9837,U00629,1,DISABLED
9838,U00629,2,DISABLED
9839,U00629,3,ENABLED
9840,U00629,4,ENABLED
9841,U01807,1,DISABLED
9842,U01807,2,DISABLED
9843,U01807,3,ENABLED
9844,U01807,4,DISABLED
9845,U03999,1,ENABLED
9846,U03999,2,DISABLED
9847,U03999,3,DISABLED
9848,U03999,4,DISABLED
9849,U03853,1,ENABLED
9850,U03853,2,DISABLED
9851,U03853,3,DISABLED
9852,U03853,4,DISABLED
9853,U01150,1,ENABLED
9854,U01150,2,DISABLED
9855,U01150,3,ENABLED
9856,U01150,4,ENABLED
9857,U04464,1,DISABLED
9858,U04464,2,DISABLED
9859,U04464,3,ENABLED
9860,U04464,4,DISABLED
9861,U03582,1,ENABLED
9862,U03582,2,ENABLED
9863,U03582,3,ENABLED
9864,U03582,4,ENABLED
9865,U03536,1,ENABLED
9866,U03536,2,DISABLED
9867,U03536,3,ENABLED
9868,U03536,4,ENABLED
9869,U04651,1,DISABLED
9870,U04651,2,DISABLED
9871,U04651,3,ENABLED
9872,U04651,4,ENABLED
9873,U01884,1,ENABLED
9874,U01884,2,ENABLED
9875,U01884,3,ENABLED
9876,U01884,4,DISABLED
9877,U03077,1,DISABLED
9878,U03077,2,ENABLED
9879,U03077,3,DISABLED
9880,U03077,4,DISABLED
9881,U00340,1,ENABLED
9882,U00340,2,DISABLED
9883,U00340,3,DISABLED
9884,U00340,4,ENABLED
9885,U02902,1,DISABLED
9886,U02902,2,DISABLED
9887,U02902,3,ENABLED
9888,U02902,4,ENABLED
9889,U02125,1,DISABLED
9890,U02125,2,ENABLED
9891,U02125,3,DISABLED
9892,U02125,4,ENABLED
9893,U04548,1,ENABLED
9894,U04548,2,ENABLED
9895,U04548,3,ENABLED
9896,U04548,4,ENABLED
9897,U01792,1,ENABLED
9898,U01792,2,DISABLED
9899,U01792,3,DISABLED
9900,U01792,4,DISABLED
9901,U00579,1,ENABLED
9902,U00579,2,ENABLED
9903,U00579,3,ENABLED
9904,U00579,4,DISABLED
9905,U00368,1,ENABLED
9906,U00368,2,ENABLED
9907,U00368,3,ENABLED
9908,U00368,4,DISABLED
9909,U00934,1,DISABLED
9910,U00934,2,DISABLED
9911,U00934,3,ENABLED
9912,U00934,4,ENABLED
9913,U04107,1,DISABLED
9914,U04107,2,ENABLED
9915,U04107,3,ENABLED
9916,U04107,4,DISABLED
9917,U02762,1,ENABLED
9918,U02762,2,DISABLED
9919,U02762,3,DISABLED
9920,U02762,4,DISABLED
9921,U02693,1,ENABLED
9922,U02693,2,ENABLED
9923,U02693,3,DISABLED
9924,U02693,4,ENABLED
9925,U00240,1,DISABLED
9926,U00240,2,DISABLED
9927,U00240,3,ENABLED
9928,U00240,4,ENABLED
9929,U03084,1,DISABLED
9930,U03084,2,ENABLED
9931,U03084,3,ENABLED
9932,U03084,4,ENABLED
9933,U04815,1,ENABLED
9934,U04815,2,DISABLED
9935,U04815,3,DISABLED
9936,U04815,4,DISABLED
9937,U01531,1,ENABLED
9938,U01531,2,DISABLED
9939,U01531,3,DISABLED
9940,U01531,4,DISABLED
9941,U01489,1,ENABLED
9942,U01489,2,ENABLED
9943,U01489,3,ENABLED
9944,U01489,4,DISABLED
9945,U04783,1,ENABLED
9946,U04783,2,ENABLED
9947,U04783,3,DISABLED
9948,U04783,4,DISABLED
9949,U04973,1,DISABLED
9950,U04973,2,DISABLED
